text,date,retweets,favorites,negative,neutral,positive,compound
Better than Snapchat at this point,2018-02-23 13:42:58,1,1,0.0,0.633,0.367,0.4404
Have they fixed snap chat yet if not im going to delete cause I can use the space on my phone.,2018-02-23 13:42:55,0,0,0.0,1.0,0.0,0.0
@ KylieJenner tell Snapchat you’ll start a boycott if they don’t reverse this update,2018-02-23 13:42:53,0,1,0.173,0.827,0.0,-0.3182
"# snapchat j'viens de découvrir le petit onglet ""stories"" à coter des conv j'suis refaite",2018-02-23 13:42:53,0,0,0.0,1.0,0.0,0.0
Never atchally been so annoyed with my snapchat updating i genually hope people are being serious saying its gonna go back to the old update,2018-02-23 13:42:53,1,2,0.163,0.735,0.102,-0.1941
Eu e Snapchat https://twitter.com/pbraha/status/967152678919921665 …,2018-02-23 13:42:53,1,32,0.0,1.0,0.0,0.0
That moment you laugh so loud with a Snapchat conversation that your friends mom looks at you like you're crazy lol,2018-02-23 13:42:52,0,1,0.082,0.51,0.408,0.8625
Ooo @ ChantelJeffries YOU SLAYING IN YOUR SNAPCHAT GIRLLL,2018-02-23 13:42:51,0,0,0.0,1.0,0.0,0.0
"Not to be rude but, ""Suuun"" ""Shhh it's snapchat""",2018-02-23 13:42:49,62,174,0.2,0.8,0.0,-0.25
@ Snapchat PLEASE MAKE THINGS RIGHT,2018-02-23 13:42:46,0,0,0.0,0.569,0.431,0.4648
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:42:45,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:42:45,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:42:44,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:42:44,0,0,0.0,0.75,0.25,0.6514
Nooooooo @ Snapchat has updated (I thought I was getting away with it) - where has @ Schofe gone?! Xx...,2018-02-23 13:42:44,0,1,0.0,1.0,0.0,0.0
me tienes en tu snapchat todp el dia metido,2018-02-23 13:42:44,0,0,0.0,1.0,0.0,0.0
"I love rewatching all my old Snapchat stories, they make me so happy",2018-02-23 13:42:42,0,2,0.0,0.528,0.472,0.8733
My Snapchat just updated and I want to die,2018-02-23 13:42:42,0,8,0.348,0.536,0.116,-0.5574
SNAPCHAT STOP UPDATING SHIT ITS JUST MAKING EVERYTHING WORSE,2018-02-23 13:42:39,0,0,0.597,0.403,0.0,-0.836
snapchat updated but it’s still shitty,2018-02-23 13:42:38,0,12,0.495,0.505,0.0,-0.7096
"someone who is 27 said on snapchat ""man you millienums wild"" lmfao the littlest things entertain me",2018-02-23 13:42:36,0,2,0.0,0.721,0.279,0.7003
omg @ Snapchat is so fucked up. Stop trying to fix your mistake and change it back.,2018-02-23 13:42:32,0,2,0.446,0.554,0.0,-0.888
My Snapchat just now updated I thought I lucked out,2018-02-23 13:42:30,1,13,0.0,0.707,0.293,0.4404
@ EmClarke93 OMG where do you order from?! Your Snapchat is amazing and made me sooooo hungry haha xxx,2018-02-23 13:42:29,0,0,0.0,0.693,0.307,0.7959
My Snapchat just updated and I’m devastated.,2018-02-23 13:42:28,0,3,0.4,0.6,0.0,-0.6124
So last night I woke up just to check my Snapchat and some idiot sends me a video of him stroking his dick and tells me I want it ... like tf I don’t even know you and why the fuck would I even want you bye bitch,2018-02-23 13:42:27,0,2,0.253,0.655,0.093,-0.8957
The new new Snapchat update,2018-02-23 13:42:27,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:42:26,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:42:22,0,0,0.0,0.75,0.25,0.6514
Five celebrities who rocked the stock market through social media | The Independent https://www.dub.io/tw/38505144 # kylie_jenner # snapchat pic.twitter.com/UgYgOTKsQn,2018-02-23 13:42:22,0,0,0.0,1.0,0.0,0.0
Quien tiene snapchat,2018-02-23 13:42:21,0,0,0.0,1.0,0.0,0.0
@ Snapchat thank you for finally bringing this back the only thing I’m happy about since the new update pic.twitter.com/5vAWACTRNz,2018-02-23 13:42:18,0,1,0.0,0.733,0.267,0.7351
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:42:17,0,0,0.0,0.75,0.25,0.6514
My Snapchat just updated lmao I don’t even know how to use this thing anymore,2018-02-23 13:42:15,0,0,0.0,0.769,0.231,0.5994
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:42:15,0,0,0.0,0.75,0.25,0.6514
Apparently Snapchat has another update?? Hopefully it's better than the last one,2018-02-23 13:42:14,0,0,0.0,0.627,0.373,0.7149
Noooooooo my Snapchat updated ffs,2018-02-23 13:42:13,0,0,0.487,0.513,0.0,-0.5859
Aye any females wanna join a snapchat gains group??? Dm me,2018-02-23 13:42:12,0,15,0.0,0.609,0.391,0.6298
NOOOO. GUYS. I WAS DOING SO WELL ON AVOIDING THE SNAPCHAT UPDATE AND I WAS LITERALLY ON IT TWO MINUTES AGO AND I GOT BACK ON AND ITS UPDATED. WHYYYYY.,2018-02-23 13:42:10,0,0,0.089,0.832,0.08,-0.0697
Fucking boneless snapchat https://twitter.com/whomstve_ever/status/967091961533554688 …,2018-02-23 13:42:10,0,0,0.0,1.0,0.0,0.0
Kylie Jenner doesn’t like the Snapchat redesign — but Snap didn’t change things for her http://dlvr.it/QHb7Jd pic.twitter.com/2SU5RcNe5C,2018-02-23 13:42:09,0,1,0.0,0.896,0.104,0.1901
This Snapchat update couldn’t get any worse message bar keeps going in the binthink I’m about to start emailing people @ Snapchat,2018-02-23 13:42:09,0,0,0.134,0.866,0.0,-0.4767
Got coaxed into getting snapchat. My username is FrozenRaine if anyone wants to add me.,2018-02-23 13:42:06,0,2,0.0,1.0,0.0,0.0
@ Snapchat you tried but you just made it worse,2018-02-23 13:42:05,0,0,0.342,0.658,0.0,-0.631
Ahahaha @ SalmonKTID your bitmoji thing on Snapchat is fucking brilliant,2018-02-23 13:42:02,0,2,0.0,0.687,0.313,0.624
"Honestly if you don’t have @ Schofe on Snapchat, you are missing out big time pic.twitter.com/4A7C06nPDE",2018-02-23 13:42:01,0,2,0.121,0.714,0.165,0.2023
My Snapchat finally updated on its own....this is trash asf.,2018-02-23 13:42:01,0,0,0.0,1.0,0.0,0.0
I'm a bit late but Snapchat have just forced the update on me and now I know why you were all constantly winging. What a fucking mess.,2018-02-23 13:42:00,0,1,0.259,0.741,0.0,-0.8266
new snapchat update is MUCH better,2018-02-23 13:41:59,0,0,0.0,0.633,0.367,0.4404
Oi oi snapchat added a stories page again pic.twitter.com/X3BAS6ZGiX,2018-02-23 13:41:59,0,0,0.0,1.0,0.0,0.0
NOOOOOO MY SNAP CHAT GOT UPDATED,2018-02-23 13:41:58,0,2,0.0,1.0,0.0,0.0
I can’t find anyone on Snapchat. # RIPsnapchat2k18,2018-02-23 13:41:55,1,1,0.0,1.0,0.0,0.0
"In 24 hours, I’ve went from thinking @ spencerpratt was that annoying reality star I couldn’t stand to laughing through his entire Snapchat story with all his crystals and energy. Keep it up bro, you’re my new spirit animal!",2018-02-23 13:41:55,1,27,0.063,0.768,0.17,0.5562
# snapchat whistlemytune https://www.instagram.com/p/BfjfwMEHNq-/,2018-02-23 13:41:54,0,0,0.0,1.0,0.0,0.0
Obrigadooooo Snapchat por separar as postagens dos snaps recebidos,2018-02-23 13:41:49,0,0,0.0,1.0,0.0,0.0
"I was one of the last ones left but snapchat got me, updated itself @ Snapchat I feel violated, new update is horrible pic.twitter.com/OMw5O3xvbH",2018-02-23 13:41:48,0,3,0.33,0.67,0.0,-0.8847
Aaannd my Snapchat updated. Fml.,2018-02-23 13:41:46,0,4,0.0,1.0,0.0,0.0
So snapchat just lost $1.3b just because of a tweet from @ KylieJenner heee okay... @ KylieJenner plz tell instagram that you want chronological order back... Thanks from me and every instagramner out there,2018-02-23 13:41:45,1,1,0.073,0.77,0.157,0.235
Snapchat needs to just throw the whole app away,2018-02-23 13:41:45,1,0,0.0,1.0,0.0,0.0
to the strangers i’ve added on snapchat i hope yer having a good day,2018-02-23 13:41:42,0,4,0.0,0.633,0.367,0.7003
i shouldnt be allowed on snapchat im literally a grandpa,2018-02-23 13:41:42,0,1,0.0,1.0,0.0,0.0
wow going through my snapchat pics from january 2017 to current is such a ride. why did i change my hair so much last year? omg,2018-02-23 13:41:41,0,0,0.0,0.858,0.142,0.5859
When did girl's snapchat selfies starr looking like a turtle creeping out of its shell lmao,2018-02-23 13:41:39,0,1,0.0,0.67,0.33,0.7506
Snapchat mocked it. How am I supposed to slide and prepare my response after a risky text,2018-02-23 13:41:39,0,2,0.24,0.76,0.0,-0.4767
Who still use Snapchat ??,2018-02-23 13:41:39,0,0,0.0,1.0,0.0,0.0
Me trying to read a paragraph y’all post on Snapchat with the timer on 3 seconds pic.twitter.com/ett6U5GEOx,2018-02-23 13:41:37,1,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:41:37,0,0,0.0,0.75,0.25,0.6514
Snapchat getting even worse,2018-02-23 13:41:36,0,0,0.508,0.492,0.0,-0.4767
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:41:36,0,0,0.0,0.75,0.25,0.6514
Snapchat Lost $1.3 Billion in Value After Kylie Jenner Tweets About Not Using It http://stupidhype.com/snapchat-lost-1-3-billion-in-value-after-kylie-jenner-tweets-about-not-using-it/ …pic.twitter.com/ouG3z7AnYh,2018-02-23 13:41:36,0,0,0.138,0.719,0.144,0.0258
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:41:35,0,0,0.0,0.75,0.25,0.6514
Any females wanna join a snapchat gains group dm me,2018-02-23 13:41:35,0,0,0.0,0.603,0.397,0.5574
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:41:35,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:41:35,0,0,0.0,0.75,0.25,0.6514
My snapchat just fucking updated,2018-02-23 13:41:34,0,3,0.0,1.0,0.0,0.0
Snapchat Lost $1.3 Billion in Value After Kylie Jenner Tweets About Not Using It http://stupidhype.com/snapchat-lost-1-3-billion-in-value-after-kylie-jenner-tweets-about-not-using-it/ …pic.twitter.com/fUmMOQ4o2T,2018-02-23 13:41:34,0,0,0.138,0.719,0.144,0.0258
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:41:34,0,0,0.0,0.75,0.25,0.6514
I ain't even know snapchat had an update >.<,2018-02-23 13:41:33,0,0,0.247,0.753,0.0,-0.3182
snapchat me quita to las penas de la cara pic.twitter.com/xTrGCLGNB2,2018-02-23 13:41:32,0,0,0.0,1.0,0.0,0.0
$ SNAP There's only one solution for this company in my opinion. Allow the poor countries to use snapchat.,2018-02-23 13:41:31,0,0,0.139,0.673,0.188,0.0258
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:41:31,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:41:29,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:41:28,0,0,0.0,0.75,0.25,0.6514
Personal Finance Daily: Your 401(k) probably has gun stocks in it and did Kylie Jenner’s tweet cause Snapchat stock to plunge $1.3 billion? http://ift.tt/2Cg10LT,2018-02-23 13:41:27,0,0,0.094,0.906,0.0,-0.34
"[ # digital] : À l’occasion de la sortie de la Jordan III «Tinker», Snapchat et Nike ouvrent une boutique ! https://siecledigital.fr/2018/02/20/loccasion-de-la-sortie-de-la-jordan-iii-tinker-snapchat-et-nike-ouvrent-une-boutique/?utm_source=Sociallymap&utm_medium=Sociallymap&utm_campaign=Sociallymap …",2018-02-23 13:41:27,0,0,0.0,1.0,0.0,0.0
New Snapchat update has made up for their fuckup,2018-02-23 13:41:26,0,1,0.0,1.0,0.0,0.0
اسمعوا كلام عمتكم @ Snapchat pic.twitter.com/uiWWdjJSCC,2018-02-23 13:41:26,0,1,0.0,1.0,0.0,0.0
"I’m so thankful for email and FaceTime and Snapchat and all the things, but I also still really love snail-mail. # teleportationwouldbenicetho # amirightpic.twitter.com/JqXrl2Z0TU",2018-02-23 13:41:26,0,0,0.0,0.685,0.315,0.8669
everytime I swipe the text bar up to hide my double chin it DELETES THE WHOLE MESSAGE Snapchat sort it out yeah,2018-02-23 13:41:24,0,1,0.074,0.83,0.096,0.128
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:41:24,0,0,0.0,0.75,0.25,0.6514
I added a video to a @ YouTube playlist http://youtu.be/Z5iVicXEfC0?a  Q & A Snapchat | Luciana Wk,2018-02-23 13:41:23,0,0,0.0,1.0,0.0,0.0
@ Snapchat stop making the app worse!!,2018-02-23 13:41:22,0,0,0.595,0.405,0.0,-0.7081
Here's how much value Snapchat lost thanks to Kylie Jenner&rsquo;s tweet https://www.deseretnews.com/article/900011184/heres-how-much-value-snapchat-lost-thanks-to-kylie-jenners-tweet.html …,2018-02-23 13:41:21,0,0,0.139,0.542,0.319,0.4588
Add me on Snapchat! https://fb.me/2Cq78SClI,2018-02-23 13:41:17,0,0,0.0,1.0,0.0,0.0
# FollowMe on # snapchat @ misslexydiva <<,2018-02-23 13:41:15,0,0,0.0,1.0,0.0,0.0
"Too have this much power, must be amazing #snapchat#kyliejenner Value Drops $1.3 Billion After 1 Kylie Jenner Tweet https://www.huffingtonpost.com/entry/kylie-jenner-snapchat-tweet_us_5a8f421ae4b01e9e56b9d258 …",2018-02-23 13:41:14,0,0,0.0,0.721,0.279,0.7351
"Wie auf einmal gefühlt alle ein unglaubliches Interesse an Olympia haben, ihre Snapchat Story damit zuspammen und es feiern als hätten wir einen Krieg gewonnen. Das sind Spiele unter Sportlern. Mehr nicht. Kommt mal klar.",2018-02-23 13:41:14,3,239,0.0,1.0,0.0,0.0
Am I the only one who uses snapchat religiously and never actually texts anyone?,2018-02-23 13:41:14,0,3,0.0,1.0,0.0,0.0
Well she’ll probably Snapchat each one so we’re ok,2018-02-23 13:41:13,0,7,0.0,0.605,0.395,0.5542
@ Snapchat I wish y’all would get y’all shit together. I miss skipping through people’s snaps in chronological order.,2018-02-23 13:41:10,3,0,0.249,0.622,0.129,-0.3612
# snapchat # webcams pov # sexo # camslave lingeries # lesbians # sexsouthafricapic.twitter.com/tO2OEfyIJZ,2018-02-23 13:41:10,0,0,0.0,1.0,0.0,0.0
I would like to sincerely thank @ Snapchat for another update that messes with how I roll. I can no longer slide just enough to see a chat without having to reply right away. Fantastic.,2018-02-23 13:41:09,4,17,0.057,0.643,0.301,0.8591
"i said i couldn’t hate snapchat more, and the update proved me wrong.",2018-02-23 13:41:08,0,0,0.43,0.57,0.0,-0.7783
"We're not just on @ Twitter! Follow us on Facebook, Instagram, and Snapchat as well for more! pic.twitter.com/aq1EwX5xEY",2018-02-23 13:41:07,1,2,0.0,0.856,0.144,0.3987
I made it so long without my Snapchat updating but it just randomly did it today and I hate it already,2018-02-23 13:41:07,0,0,0.219,0.781,0.0,-0.7227
People on my Snapchat crack me up lmao look at this bookey zoot pic.twitter.com/yfBKLQayoZ,2018-02-23 13:41:06,0,2,0.0,0.769,0.231,0.5994
My Snapchat finally just updated... Snapchat is officially dead to me.,2018-02-23 13:41:06,0,4,0.301,0.699,0.0,-0.6486
"Dear @ Snapchat - the people that have kept you alive for so long have spoken, now get rid of that ridiculous update. # Snapchat",2018-02-23 13:41:05,1,4,0.094,0.712,0.195,0.4019
Went from 62% to 45% in like 8 minutes because of Snapchat,2018-02-23 13:41:02,0,1,0.0,0.8,0.2,0.3612
اخيرا عدلو السناب الحين الواحد يقدر يجوف سنابات على راحته # snapchat pic.twitter.com/QMMLJ0I6tA,2018-02-23 13:41:01,0,0,0.0,1.0,0.0,0.0
Snapchat lost $1.3 billion in stocks after Kylie tweeted it was shit post update. So who got no talent?,2018-02-23 13:41:01,0,5,0.32,0.573,0.107,-0.6771
"@ Snapchat I like the new update, I adapted",2018-02-23 13:41:00,0,0,0.0,0.667,0.333,0.3612
SNAPCHAT DOES GIFS THEY HAVE ARIANA pic.twitter.com/atiTYER6vk,2018-02-23 13:41:00,0,1,0.0,1.0,0.0,0.0
"Y'all hoes so funny with the Snapchat filters covering half your face talk about "" I'm so pretty"" bitch.",2018-02-23 13:40:58,3,5,0.151,0.557,0.292,0.583
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:40:57,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 13:40:57,0,0,0.0,0.75,0.25,0.6514
Hey bsby wanna Snapchat me?,2018-02-23 13:40:57,0,0,0.0,1.0,0.0,0.0
Snapchat is so dumb,2018-02-23 13:40:56,0,0,0.586,0.414,0.0,-0.6418
"When I click on Snapchat nowadays it’s honestly force of habit, an accident.",2018-02-23 13:40:55,1,2,0.193,0.621,0.186,-0.0258
Thousands Of Snapchat Users Exposed After Cyberattack https://goo.gl/j8LfKY,2018-02-23 13:40:54,0,0,0.157,0.843,0.0,-0.0772
@ TheLastLeg # isitok that Kylie Jenner can cost Snapchat over $1 Billion in share prices with one teeet. What is power really,2018-02-23 13:40:53,0,0,0.0,0.901,0.099,0.296
Ya nadie sube nada a Snapchat,2018-02-23 13:40:52,0,1,0.0,1.0,0.0,0.0
after this whole time of laughing of everyone who’s Snapchat updated. Mine finally updated and I’m hurt.,2018-02-23 13:40:52,0,5,0.157,0.694,0.148,-0.0516
@ tutu_helper Snapchat++ isn’t installing after it was revoked,2018-02-23 13:40:51,0,1,0.0,1.0,0.0,0.0
Add me on Snapchat! Username: thatcalinigga https://www.snapchat.com/add/thatcalinigga …,2018-02-23 13:40:49,0,0,0.0,1.0,0.0,0.0
My new phone just now updated snap chat.....,2018-02-23 13:40:46,0,1,0.0,1.0,0.0,0.0
"All i have is IG, Twitter and Snapchat. I'm so bored without Facebook",2018-02-23 13:40:46,0,0,0.199,0.801,0.0,-0.4101
